image_name,bicubic_psnr,bicubic_ssim,recon_psnr,recon_ssim
80085.jpg,28.391541134289003,0.8425564169883728,30.543226961435373,0.8853123188018799
80090.jpg,27.76681509973205,0.8007370829582214,28.86885697795148,0.8021054267883301
8068.jpg,26.79525685577496,0.8239364624023438,28.97708899016362,0.8119378089904785
81066.jpg,25.598543722225067,0.7346103191375732,27.259532560795687,0.737470805644989
81090.jpg,25.630885561872496,0.848290741443634,27.624266449718906,0.8862058520317078
81095.jpg,25.383586240685844,0.7929282188415527,27.428518993200207,0.8163908123970032
87015.jpg,23.87818254330073,0.6399479508399963,24.92616692052319,0.655301034450531
92014.jpg,23.768024485748057,0.7100949287414551,25.415179876678575,0.717093288898468
94095.jpg,25.40946065556898,0.7231648564338684,26.76809109585383,0.7380334734916687
97010.jpg,21.25851062109041,0.6490232944488525,22.146953569453114,0.6889252662658691
